paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
55,344,Danube,Rubicon,0.6088441687903157,False,0.9,"Danube and Rubicon are two distinct rivers in different regions and historical contexts. The Danube formed a major northern frontier of the Roman Empire and was reached by Augustus; the Rubicon is a small river in Italy famously crossed by Julius Caesar in 49 BC. They are related by theme (rivers, Roman history) but are not the same entity."
55,344,Britain,Africa,0.6052578122641928,False,0.94,Britain and Africa are distinct geographic regions with different historical events described (Caesar's reconnaissances in Britain vs Roman campaigns/Hannibal in Africa). They are not the same entity.
55,344,Three legions,Roman army,0.6013821778616953,False,0.86,"'Three legions' refers to a specific group of Roman legions destroyed in AD 9 (a particular event/subset), while 'Roman army' is the general institution encompassing all legions and military organization. They are related (the three legions were part of the Roman army) but not identical entities. Therefore they should not be merged."
55,344,Eight legions,Roman Empire,0.6008294825373118,False,0.92,"'Eight legions' refers specifically to Roman legions (military units) stationed on the Rhine frontier. 'Roman Empire' is the state/political entity that encompassed those legions. They are related (legions belong to the Roman Empire) but are distinct: one is an organization/collection of military units, the other is the polity. Therefore they should not be merged."
55,344,Teutonic tribes,barbarian invaders,0.6002257294694939,False,0.7,"The two mentions are different in specificity. ""Teutonic tribes"" refers to specific Germanic tribes led by Arminius who destroyed three Roman legions in AD 9 (a particular event and group). ""barbarian invaders"" is a generic descriptor for various northern groups threatening Roman rule in Gaul; it is a broad, non-specific label and could include many groups over time (including some Teutonic/Germanic tribes) but not strictly identical to the specific Teutonic tribes of AD 9. Because the instruction requires strict identity, they should not be merged."
56,345,Romania,Roman Mediterranean,0.6807212572948754,False,0.85,"The two referents are different: 'Romania' as a later name for Dacia (a specific territory/region in Eastern Europe) is a distinct geographic/political region, whereas the 'Roman Mediterranean' denotes the Mediterranean region under Roman institutions — a broad regional concept tied to Rome's maritime-dominated sphere. They are related historically but not the same entity or interchangeable names."
56,345,Romania,Europe,0.6497902645094452,False,0.93,"These are distinct geographical entities: Romania (a region / later name for Dacia) is a specific region/nation, while Europe is the entire continent. They are related (Romania is within Europe and shaped by Roman influence) but not identical."
56,345,Romania,Greece,0.6376260871766232,False,0.95,"These are distinct geographical regions and historical entities. 'Romania' (later name for Dacia) is a territory in Eastern Europe roughly corresponding to modern Romania, while 'Greece' is the Hellenic region in the southern Balkans whose culture influenced many later peoples. They are not the same entity and should not be merged."
56,345,Romania,Egypt,0.6211331024641552,False,0.95,These are two distinct geographic regions/countries with different historical identities and contexts (Dacia/Romania vs Egypt). They are not the same entity and should not be merged.
56,345,Romania,Germany,0.6155035630599895,False,0.84,"The two entities are different geographical regions: 'Romania' (later name for Dacia, in the eastern Balkans/Carpathian area) and 'Germany' (a region in central/northern Europe into which Caesar and Augustus campaigned). They are not the same place or historical entity and should not be merged."
56,345,Romania,Africa,0.6150574058334121,False,0.91,"The two entities are different geographic regions. 'Romania' (later name for Dacia) is in southeastern Europe, while 'Africa' refers to the continent/region in North Africa where Romans campaigned. They are not the same entity and should not be merged."
56,345,Dacia,Roman Mediterranean,0.6139264208005059,False,0.95,"Dacia is a specific region (roughly corresponding to parts of modern Romania) conquered by Trajan. ""Roman Mediterranean"" refers to the broad cultural/geopolitical region dominated by Rome around the Mediterranean and is a distinct, much larger regional concept. They are related (Dacia lay at the edge of the Roman world) but are not the same place."
56,345,Romania,Cyprus,0.6074519467044641,False,0.78,"The two entities are distinct places: Romania (a region/country, later name for Dacia) and Cyprus (an island annexed by Rome in 58 BC). They refer to different geographic entities and are not the same historical entity."
56,345,Dacia,Europe,0.607338394305781,False,0.9,"Dacia is a specific region (ancient province/territory, later part of Romania) conquered by Trajan. Europe is the continent/region; it is a much larger geographic entity. They are related (Dacia is within Europe) but not identical."
